ファイル名	行番号	開始列番号	文書
/home/aine/script-env/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/md-doc.md	67	7	- none削除
/home/aine/script-env/md-doc.md	73	9	- 単一削除
/home/aine/script-env/centos-7-6-18-10-vim/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/centos-7-6-18-10-vim/md-doc.md	41	6	- ALL削除
/home/aine/script-env/centos-7-6-18-10-vim/md-doc.md	47	7	- Exit削除
/home/aine/script-env/centos-7-6-18-10-vim/md-doc.md	53	9	- 単一削除
/home/aine/script-env/centos-7-6-18-10-vim/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/centos-7-6-18-10-vim/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/centos-7-6-18-10-vim/md-doc.md	67	7	- none削除
/home/aine/script-env/centos-7-6-18-10-vim/md-doc.md	73	9	- 単一削除
/home/aine/script-env/tango-list-file.txt	3	1	削除
/home/aine/script-env/ubuntu-19-10-wine-vim/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/ubuntu-19-10-wine-vim/md-doc.md	41	6	- ALL削除
/home/aine/script-env/ubuntu-19-10-wine-vim/md-doc.md	47	7	- Exit削除
/home/aine/script-env/ubuntu-19-10-wine-vim/md-doc.md	53	9	- 単一削除
/home/aine/script-env/ubuntu-19-10-wine-vim/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/ubuntu-19-10-wine-vim/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/ubuntu-19-10-wine-vim/md-doc.md	67	7	- none削除
/home/aine/script-env/ubuntu-19-10-wine-vim/md-doc.md	73	9	- 単一削除
/home/aine/script-env/centos-7-6-18-10-postgres-dbeaver/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/centos-7-6-18-10-postgres-dbeaver/md-doc.md	41	6	- ALL削除
/home/aine/script-env/centos-7-6-18-10-postgres-dbeaver/md-doc.md	47	7	- Exit削除
/home/aine/script-env/centos-7-6-18-10-postgres-dbeaver/md-doc.md	53	9	- 単一削除
/home/aine/script-env/centos-7-6-18-10-postgres-dbeaver/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/centos-7-6-18-10-postgres-dbeaver/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/centos-7-6-18-10-postgres-dbeaver/md-doc.md	67	7	- none削除
/home/aine/script-env/centos-7-6-18-10-postgres-dbeaver/md-doc.md	73	9	- 単一削除
/home/aine/script-env/ubuntu-19-10-java-apache_solr-vim/md-man.md	335	10	コアの削除
/home/aine/script-env/ubuntu-19-10-java-apache_solr-vim/md-man.md	607	34	特定のドキュメントのみ削除
/home/aine/script-env/ubuntu-19-10-java-apache_solr-vim/md-man.md	609	1	削除前
/home/aine/script-env/ubuntu-19-10-java-apache_solr-vim/md-man.md	642	1	削除後
/home/aine/script-env/ubuntu-19-10-java-apache_solr-vim/md-man.md	652	1	削除後検索
/home/aine/script-env/ubuntu-19-10-java-apache_solr-vim/md-man.md	667	13	コアごと削除
/home/aine/script-env/ubuntu-19-10-java-apache_solr-vim/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/ubuntu-19-10-java-apache_solr-vim/md-doc.md	41	6	- ALL削除
/home/aine/script-env/ubuntu-19-10-java-apache_solr-vim/md-doc.md	47	7	- Exit削除
/home/aine/script-env/ubuntu-19-10-java-apache_solr-vim/md-doc.md	53	9	- 単一削除
/home/aine/script-env/ubuntu-19-10-java-apache_solr-vim/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/ubuntu-19-10-java-apache_solr-vim/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/ubuntu-19-10-java-apache_solr-vim/md-doc.md	67	7	- none削除
/home/aine/script-env/ubuntu-19-10-java-apache_solr-vim/md-doc.md	73	9	- 単一削除
/home/aine/script-env/centos-7-6-18-10-mysql-dbeaver/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/centos-7-6-18-10-mysql-dbeaver/md-doc.md	41	6	- ALL削除
/home/aine/script-env/centos-7-6-18-10-mysql-dbeaver/md-doc.md	47	7	- Exit削除
/home/aine/script-env/centos-7-6-18-10-mysql-dbeaver/md-doc.md	53	9	- 単一削除
/home/aine/script-env/centos-7-6-18-10-mysql-dbeaver/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/centos-7-6-18-10-mysql-dbeaver/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/centos-7-6-18-10-mysql-dbeaver/md-doc.md	67	7	- none削除
/home/aine/script-env/centos-7-6-18-10-mysql-dbeaver/md-doc.md	73	9	- 単一削除
/home/aine/script-env/ubuntu-18-04-python-django-pycharm/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/ubuntu-18-04-python-django-pycharm/md-doc.md	41	6	- ALL削除
/home/aine/script-env/ubuntu-18-04-python-django-pycharm/md-doc.md	47	7	- Exit削除
/home/aine/script-env/ubuntu-18-04-python-django-pycharm/md-doc.md	53	9	- 単一削除
/home/aine/script-env/ubuntu-18-04-python-django-pycharm/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/ubuntu-18-04-python-django-pycharm/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/ubuntu-18-04-python-django-pycharm/md-doc.md	67	7	- none削除
/home/aine/script-env/ubuntu-18-04-python-django-pycharm/md-doc.md	73	9	- 単一削除
/home/aine/script-env/ubuntu-19-10-mysql-dbeaver/md-man.md	11	21	# dockerコンテナ削除
/home/aine/script-env/ubuntu-19-10-mysql-dbeaver/md-man.md	17	21	# dockerイメージ削除
/home/aine/script-env/ubuntu-19-10-mysql-dbeaver/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/ubuntu-19-10-mysql-dbeaver/md-doc.md	41	6	- ALL削除
/home/aine/script-env/ubuntu-19-10-mysql-dbeaver/md-doc.md	47	7	- Exit削除
/home/aine/script-env/ubuntu-19-10-mysql-dbeaver/md-doc.md	53	9	- 単一削除
/home/aine/script-env/ubuntu-19-10-mysql-dbeaver/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/ubuntu-19-10-mysql-dbeaver/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/ubuntu-19-10-mysql-dbeaver/md-doc.md	67	7	- none削除
/home/aine/script-env/ubuntu-19-10-mysql-dbeaver/md-doc.md	73	9	- 単一削除
/home/aine/script-env/ubuntu-16-04-apache_spark-dbeaver/log	21244	66	アップグレード
/home/aine/script-env/ubuntu-16-04-apache_spark-dbeaver/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/ubuntu-16-04-apache_spark-dbeaver/md-doc.md	41	6	- ALL削除
/home/aine/script-env/ubuntu-16-04-apache_spark-dbeaver/md-doc.md	47	7	- Exit削除
/home/aine/script-env/ubuntu-16-04-apache_spark-dbeaver/md-doc.md	53	9	- 単一削除
/home/aine/script-env/ubuntu-16-04-apache_spark-dbeaver/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/ubuntu-16-04-apache_spark-dbeaver/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/ubuntu-16-04-apache_spark-dbeaver/md-doc.md	67	7	- none削除
/home/aine/script-env/ubuntu-16-04-apache_spark-dbeaver/md-doc.md	73	9	- 単一削除
/home/aine/script-env/centos-7-6-18-10-fluentd-nginx-vim/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/centos-7-6-18-10-fluentd-nginx-vim/md-doc.md	41	6	- ALL削除
/home/aine/script-env/centos-7-6-18-10-fluentd-nginx-vim/md-doc.md	47	7	- Exit削除
/home/aine/script-env/centos-7-6-18-10-fluentd-nginx-vim/md-doc.md	53	9	- 単一削除
/home/aine/script-env/centos-7-6-18-10-fluentd-nginx-vim/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/centos-7-6-18-10-fluentd-nginx-vim/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/centos-7-6-18-10-fluentd-nginx-vim/md-doc.md	67	7	- none削除
/home/aine/script-env/centos-7-6-18-10-fluentd-nginx-vim/md-doc.md	73	9	- 単一削除
/home/aine/script-env/ubuntu-16-04-postgres-python-vim/log	21244	66	アップグレード
/home/aine/script-env/ubuntu-16-04-postgres-python-vim/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/ubuntu-16-04-postgres-python-vim/md-doc.md	41	6	- ALL削除
/home/aine/script-env/ubuntu-16-04-postgres-python-vim/md-doc.md	47	7	- Exit削除
/home/aine/script-env/ubuntu-16-04-postgres-python-vim/md-doc.md	53	9	- 単一削除
/home/aine/script-env/ubuntu-16-04-postgres-python-vim/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/ubuntu-16-04-postgres-python-vim/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/ubuntu-16-04-postgres-python-vim/md-doc.md	67	7	- none削除
/home/aine/script-env/ubuntu-16-04-postgres-python-vim/md-doc.md	73	9	- 単一削除
/home/aine/script-env/centos-7-6-18-10-jupyter-pycharm/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/centos-7-6-18-10-jupyter-pycharm/md-doc.md	41	6	- ALL削除
/home/aine/script-env/centos-7-6-18-10-jupyter-pycharm/md-doc.md	47	7	- Exit削除
/home/aine/script-env/centos-7-6-18-10-jupyter-pycharm/md-doc.md	53	9	- 単一削除
/home/aine/script-env/centos-7-6-18-10-jupyter-pycharm/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/centos-7-6-18-10-jupyter-pycharm/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/centos-7-6-18-10-jupyter-pycharm/md-doc.md	67	7	- none削除
/home/aine/script-env/centos-7-6-18-10-jupyter-pycharm/md-doc.md	73	9	- 単一削除
/home/aine/script-env/centos-7-6-18-10-mecab-vim/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/centos-7-6-18-10-mecab-vim/md-doc.md	41	6	- ALL削除
/home/aine/script-env/centos-7-6-18-10-mecab-vim/md-doc.md	47	7	- Exit削除
/home/aine/script-env/centos-7-6-18-10-mecab-vim/md-doc.md	53	9	- 単一削除
/home/aine/script-env/centos-7-6-18-10-mecab-vim/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/centos-7-6-18-10-mecab-vim/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/centos-7-6-18-10-mecab-vim/md-doc.md	67	7	- none削除
/home/aine/script-env/centos-7-6-18-10-mecab-vim/md-doc.md	73	9	- 単一削除
/home/aine/script-env/centos-7-6-18-10-chromium-vscode/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/centos-7-6-18-10-chromium-vscode/md-doc.md	41	6	- ALL削除
/home/aine/script-env/centos-7-6-18-10-chromium-vscode/md-doc.md	47	7	- Exit削除
/home/aine/script-env/centos-7-6-18-10-chromium-vscode/md-doc.md	53	9	- 単一削除
/home/aine/script-env/centos-7-6-18-10-chromium-vscode/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/centos-7-6-18-10-chromium-vscode/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/centos-7-6-18-10-chromium-vscode/md-doc.md	67	7	- none削除
/home/aine/script-env/centos-7-6-18-10-chromium-vscode/md-doc.md	73	9	- 単一削除
/home/aine/script-env/ubuntu-19-10-nodejs-mysql-vim/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/ubuntu-19-10-nodejs-mysql-vim/md-doc.md	41	6	- ALL削除
/home/aine/script-env/ubuntu-19-10-nodejs-mysql-vim/md-doc.md	47	7	- Exit削除
/home/aine/script-env/ubuntu-19-10-nodejs-mysql-vim/md-doc.md	53	9	- 単一削除
/home/aine/script-env/ubuntu-19-10-nodejs-mysql-vim/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/ubuntu-19-10-nodejs-mysql-vim/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/ubuntu-19-10-nodejs-mysql-vim/md-doc.md	67	7	- none削除
/home/aine/script-env/ubuntu-19-10-nodejs-mysql-vim/md-doc.md	73	9	- 単一削除
/home/aine/script-env/ubuntu-19-10-c-cpp-vscode/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/ubuntu-19-10-c-cpp-vscode/md-doc.md	41	6	- ALL削除
/home/aine/script-env/ubuntu-19-10-c-cpp-vscode/md-doc.md	47	7	- Exit削除
/home/aine/script-env/ubuntu-19-10-c-cpp-vscode/md-doc.md	53	9	- 単一削除
/home/aine/script-env/ubuntu-19-10-c-cpp-vscode/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/ubuntu-19-10-c-cpp-vscode/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/ubuntu-19-10-c-cpp-vscode/md-doc.md	67	7	- none削除
/home/aine/script-env/ubuntu-19-10-c-cpp-vscode/md-doc.md	73	9	- 単一削除
/home/aine/script-env/centos-7-7-19-08-usb-rsync/md-man.md	12	24	# パーテションALL削除
/home/aine/script-env/centos-7-7-19-08-usb-rsync/md-man.md	16	43	パーティションの先頭番号から削除しないこと
/home/aine/script-env/centos-7-7-19-08-usb-rsync/md-man.md	18	1	削除すると以下のように照合順序がおかしいことになる
/home/aine/script-env/centos-7-7-19-08-usb-rsync/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/centos-7-7-19-08-usb-rsync/md-doc.md	41	6	- ALL削除
/home/aine/script-env/centos-7-7-19-08-usb-rsync/md-doc.md	47	7	- Exit削除
/home/aine/script-env/centos-7-7-19-08-usb-rsync/md-doc.md	53	9	- 単一削除
/home/aine/script-env/centos-7-7-19-08-usb-rsync/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/centos-7-7-19-08-usb-rsync/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/centos-7-7-19-08-usb-rsync/md-doc.md	67	7	- none削除
/home/aine/script-env/centos-7-7-19-08-usb-rsync/md-doc.md	73	9	- 単一削除
/home/aine/script-env/ubuntu-18-04-apache_spark-dbeaver/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/ubuntu-18-04-apache_spark-dbeaver/md-doc.md	41	6	- ALL削除
/home/aine/script-env/ubuntu-18-04-apache_spark-dbeaver/md-doc.md	47	7	- Exit削除
/home/aine/script-env/ubuntu-18-04-apache_spark-dbeaver/md-doc.md	53	9	- 単一削除
/home/aine/script-env/ubuntu-18-04-apache_spark-dbeaver/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/ubuntu-18-04-apache_spark-dbeaver/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/ubuntu-18-04-apache_spark-dbeaver/md-doc.md	67	7	- none削除
/home/aine/script-env/ubuntu-18-04-apache_spark-dbeaver/md-doc.md	73	9	- 単一削除
/home/aine/script-env/ubuntu-19-10-python-mysql-vim/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/ubuntu-19-10-python-mysql-vim/md-doc.md	41	6	- ALL削除
/home/aine/script-env/ubuntu-19-10-python-mysql-vim/md-doc.md	47	7	- Exit削除
/home/aine/script-env/ubuntu-19-10-python-mysql-vim/md-doc.md	53	9	- 単一削除
/home/aine/script-env/ubuntu-19-10-python-mysql-vim/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/ubuntu-19-10-python-mysql-vim/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/ubuntu-19-10-python-mysql-vim/md-doc.md	67	7	- none削除
/home/aine/script-env/ubuntu-19-10-python-mysql-vim/md-doc.md	73	9	- 単一削除
/home/aine/script-env/ubuntu-18-04-c-cpp-kdevelop/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/ubuntu-18-04-c-cpp-kdevelop/md-doc.md	41	6	- ALL削除
/home/aine/script-env/ubuntu-18-04-c-cpp-kdevelop/md-doc.md	47	7	- Exit削除
/home/aine/script-env/ubuntu-18-04-c-cpp-kdevelop/md-doc.md	53	9	- 単一削除
/home/aine/script-env/ubuntu-18-04-c-cpp-kdevelop/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/ubuntu-18-04-c-cpp-kdevelop/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/ubuntu-18-04-c-cpp-kdevelop/md-doc.md	67	7	- none削除
/home/aine/script-env/ubuntu-18-04-c-cpp-kdevelop/md-doc.md	73	9	- 単一削除
/home/aine/script-env/centos-7-6-18-10-ghc-haskell-vim/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/centos-7-6-18-10-ghc-haskell-vim/md-doc.md	41	6	- ALL削除
/home/aine/script-env/centos-7-6-18-10-ghc-haskell-vim/md-doc.md	47	7	- Exit削除
/home/aine/script-env/centos-7-6-18-10-ghc-haskell-vim/md-doc.md	53	9	- 単一削除
/home/aine/script-env/centos-7-6-18-10-ghc-haskell-vim/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/centos-7-6-18-10-ghc-haskell-vim/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/centos-7-6-18-10-ghc-haskell-vim/md-doc.md	67	7	- none削除
/home/aine/script-env/centos-7-6-18-10-ghc-haskell-vim/md-doc.md	73	9	- 単一削除
/home/aine/script-env/ubuntu-19-10-nim-kdevelop/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/ubuntu-19-10-nim-kdevelop/md-doc.md	41	6	- ALL削除
/home/aine/script-env/ubuntu-19-10-nim-kdevelop/md-doc.md	47	7	- Exit削除
/home/aine/script-env/ubuntu-19-10-nim-kdevelop/md-doc.md	53	9	- 単一削除
/home/aine/script-env/ubuntu-19-10-nim-kdevelop/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/ubuntu-19-10-nim-kdevelop/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/ubuntu-19-10-nim-kdevelop/md-doc.md	67	7	- none削除
/home/aine/script-env/ubuntu-19-10-nim-kdevelop/md-doc.md	73	9	- 単一削除
/home/aine/script-env/ubuntu-18-04-nginx-jenkins-vim/md-man.md	87	19	権限関連で、削除は出来ぬようになっている。
/home/aine/script-env/ubuntu-18-04-nginx-jenkins-vim/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/ubuntu-18-04-nginx-jenkins-vim/md-doc.md	41	6	- ALL削除
/home/aine/script-env/ubuntu-18-04-nginx-jenkins-vim/md-doc.md	47	7	- Exit削除
/home/aine/script-env/ubuntu-18-04-nginx-jenkins-vim/md-doc.md	53	9	- 単一削除
/home/aine/script-env/ubuntu-18-04-nginx-jenkins-vim/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/ubuntu-18-04-nginx-jenkins-vim/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/ubuntu-18-04-nginx-jenkins-vim/md-doc.md	67	7	- none削除
/home/aine/script-env/ubuntu-18-04-nginx-jenkins-vim/md-doc.md	73	9	- 単一削除
/home/aine/script-env/ubuntu-18-04-c-cpp-codeblocks/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/ubuntu-18-04-c-cpp-codeblocks/md-doc.md	41	6	- ALL削除
/home/aine/script-env/ubuntu-18-04-c-cpp-codeblocks/md-doc.md	47	7	- Exit削除
/home/aine/script-env/ubuntu-18-04-c-cpp-codeblocks/md-doc.md	53	9	- 単一削除
/home/aine/script-env/ubuntu-18-04-c-cpp-codeblocks/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/ubuntu-18-04-c-cpp-codeblocks/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/ubuntu-18-04-c-cpp-codeblocks/md-doc.md	67	7	- none削除
/home/aine/script-env/ubuntu-18-04-c-cpp-codeblocks/md-doc.md	73	9	- 単一削除
/home/aine/script-env/centos-7-6-18-10-php-komodo/md-man.md	27	21	# dockerコンテナ削除
/home/aine/script-env/centos-7-6-18-10-php-komodo/md-man.md	32	21	# dockerイメージ削除
/home/aine/script-env/centos-7-6-18-10-php-komodo/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/centos-7-6-18-10-php-komodo/md-doc.md	41	6	- ALL削除
/home/aine/script-env/centos-7-6-18-10-php-komodo/md-doc.md	47	7	- Exit削除
/home/aine/script-env/centos-7-6-18-10-php-komodo/md-doc.md	53	9	- 単一削除
/home/aine/script-env/centos-7-6-18-10-php-komodo/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/centos-7-6-18-10-php-komodo/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/centos-7-6-18-10-php-komodo/md-doc.md	67	7	- none削除
/home/aine/script-env/centos-7-6-18-10-php-komodo/md-doc.md	73	9	- 単一削除
/home/aine/script-env/md-todo.md	327	39	- テンプーレトにキャッシュ削除するスクリプトを追加する。
/home/aine/script-env/md-todo.md	390	146	- script-repoは肥大化していく一方なので、各環境ディレクトリごとに必要なものをインストールし終えたら、削除するようにする。
/home/aine/script-env/centos-7-6-18-10-python-pycharm/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/centos-7-6-18-10-python-pycharm/md-doc.md	41	6	- ALL削除
/home/aine/script-env/centos-7-6-18-10-python-pycharm/md-doc.md	47	7	- Exit削除
/home/aine/script-env/centos-7-6-18-10-python-pycharm/md-doc.md	53	9	- 単一削除
/home/aine/script-env/centos-7-6-18-10-python-pycharm/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/centos-7-6-18-10-python-pycharm/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/centos-7-6-18-10-python-pycharm/md-doc.md	67	7	- none削除
/home/aine/script-env/centos-7-6-18-10-python-pycharm/md-doc.md	73	9	- 単一削除
/home/aine/script-env/docker-crontab-clean.sh	3	50	#コンテナ起動に失敗したコンテナを削除
/home/aine/script-env/docker-crontab-clean.sh	6	21	#noneイメージを削除
/home/aine/script-env/docker-crontab-clean.sh	9	98	#ディレクトリにないが、イメージとして作成されてしまっているものを削除（フォルダをリネームした場合とか。同期取るようにする。）
/home/aine/script-env/docker-crontab-clean.sh	12	20	#Exitedコンテナ削除
/home/aine/script-env/centos-7-6-18-10-elasticsearch-kibana-java-dbeaver/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/centos-7-6-18-10-elasticsearch-kibana-java-dbeaver/md-doc.md	41	6	- ALL削除
/home/aine/script-env/centos-7-6-18-10-elasticsearch-kibana-java-dbeaver/md-doc.md	47	7	- Exit削除
/home/aine/script-env/centos-7-6-18-10-elasticsearch-kibana-java-dbeaver/md-doc.md	53	9	- 単一削除
/home/aine/script-env/centos-7-6-18-10-elasticsearch-kibana-java-dbeaver/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/centos-7-6-18-10-elasticsearch-kibana-java-dbeaver/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/centos-7-6-18-10-elasticsearch-kibana-java-dbeaver/md-doc.md	67	7	- none削除
/home/aine/script-env/centos-7-6-18-10-elasticsearch-kibana-java-dbeaver/md-doc.md	73	9	- 単一削除
/home/aine/script-env/centos-7-6-18-10-java-gradle-idea/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/centos-7-6-18-10-java-gradle-idea/md-doc.md	41	6	- ALL削除
/home/aine/script-env/centos-7-6-18-10-java-gradle-idea/md-doc.md	47	7	- Exit削除
/home/aine/script-env/centos-7-6-18-10-java-gradle-idea/md-doc.md	53	9	- 単一削除
/home/aine/script-env/centos-7-6-18-10-java-gradle-idea/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/centos-7-6-18-10-java-gradle-idea/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/centos-7-6-18-10-java-gradle-idea/md-doc.md	67	7	- none削除
/home/aine/script-env/centos-7-6-18-10-java-gradle-idea/md-doc.md	73	9	- 単一削除
/home/aine/script-env/centos-7-6-18-10-postgres-pgroonga-dbeaver/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/centos-7-6-18-10-postgres-pgroonga-dbeaver/md-doc.md	41	6	- ALL削除
/home/aine/script-env/centos-7-6-18-10-postgres-pgroonga-dbeaver/md-doc.md	47	7	- Exit削除
/home/aine/script-env/centos-7-6-18-10-postgres-pgroonga-dbeaver/md-doc.md	53	9	- 単一削除
/home/aine/script-env/centos-7-6-18-10-postgres-pgroonga-dbeaver/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/centos-7-6-18-10-postgres-pgroonga-dbeaver/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/centos-7-6-18-10-postgres-pgroonga-dbeaver/md-doc.md	67	7	- none削除
/home/aine/script-env/centos-7-6-18-10-postgres-pgroonga-dbeaver/md-doc.md	73	9	- 単一削除
/home/aine/script-env/centos-7-6-18-10-x/md-man.md	12	21	# dockerコンテナ削除
/home/aine/script-env/centos-7-6-18-10-x/md-man.md	23	21	# dockerコンテナ削除
/home/aine/script-env/centos-7-6-18-10-x/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/centos-7-6-18-10-x/md-doc.md	41	6	- ALL削除
/home/aine/script-env/centos-7-6-18-10-x/md-doc.md	47	7	- Exit削除
/home/aine/script-env/centos-7-6-18-10-x/md-doc.md	53	9	- 単一削除
/home/aine/script-env/centos-7-6-18-10-x/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/centos-7-6-18-10-x/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/centos-7-6-18-10-x/md-doc.md	67	7	- none削除
/home/aine/script-env/centos-7-6-18-10-x/md-doc.md	73	9	- 単一削除
/home/aine/script-env/centos-7-6-18-10-x/memo.md	646	21	# dockerコンテナ削除
/home/aine/script-env/centos-7-6-18-10-postgres-tclsh-vim/md-man.md	9	21	# dockerコンテナ削除
/home/aine/script-env/centos-7-6-18-10-postgres-tclsh-vim/md-man.md	14	21	# dockerイメージ削除
/home/aine/script-env/centos-7-6-18-10-postgres-tclsh-vim/md-man.md	103	21	# データベース削除
/home/aine/script-env/centos-7-6-18-10-postgres-tclsh-vim/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/centos-7-6-18-10-postgres-tclsh-vim/md-doc.md	41	6	- ALL削除
/home/aine/script-env/centos-7-6-18-10-postgres-tclsh-vim/md-doc.md	47	7	- Exit削除
/home/aine/script-env/centos-7-6-18-10-postgres-tclsh-vim/md-doc.md	53	9	- 単一削除
/home/aine/script-env/centos-7-6-18-10-postgres-tclsh-vim/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/centos-7-6-18-10-postgres-tclsh-vim/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/centos-7-6-18-10-postgres-tclsh-vim/md-doc.md	67	7	- none削除
/home/aine/script-env/centos-7-6-18-10-postgres-tclsh-vim/md-doc.md	73	9	- 単一削除
/home/aine/script-env/ubuntu-19-10-groonga-vim/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/ubuntu-19-10-groonga-vim/md-doc.md	41	6	- ALL削除
/home/aine/script-env/ubuntu-19-10-groonga-vim/md-doc.md	47	7	- Exit削除
/home/aine/script-env/ubuntu-19-10-groonga-vim/md-doc.md	53	9	- 単一削除
/home/aine/script-env/ubuntu-19-10-groonga-vim/md-doc.md	59	15	- 自身以外削除
/home/aine/script-env/ubuntu-19-10-groonga-vim/md-doc.md	65	21	# dockerイメージ削除
/home/aine/script-env/ubuntu-19-10-groonga-vim/md-doc.md	67	7	- none削除
/home/aine/script-env/ubuntu-19-10-groonga-vim/md-doc.md	73	9	- 単一削除
/home/aine/script-env/ubuntu-19-10-c-cpp-kdevelop/md-doc.md	39	21	# dockerコンテナ削除
/home/aine/script-env/ubuntu-19-10-c-cpp-kdevelop/md-doc.md	41	6	- ALL削除
/home/aine/script-env/ubuntu-19-10-c-cpp-kdevelop/md-doc.md	47	7	- Exit削除
